frame_id,action,gaze_mean,gaze_start,gaze_end,gaze_variance0,gaze_component0,gaze_variance1,gaze_component1
RZ_5037271_16030,3,"[124.81580000000002, 85.17740000000003]","[124.86, 85.38]","[124.86, 84.53]",0.07966964569502735,"[0.0714593420203376, -0.9974435134071604]",0.006729946141706648,"[0.9974435134071604, 0.0714593420203376]"
RZ_5037271_16031,3,"[124.84080000000002, 84.86779999999999]","[124.9, 84.47]","[124.92, 85.0]",0.05004201604896879,"[0.033972254863096366, -0.9994227763561906]",0.004052392114296107,"[0.9994227763561906, 0.033972254863096366]"
RZ_5037271_16032,3,"[124.8726, 85.11699999999999]","[124.86, 85.0]","[124.88, 85.12]",0.04686457469160425,"[-0.18271457307080052, 0.9831660006263212]",0.0082826089818651,"[-0.9831660006263212, -0.18271457307080052]"
RZ_5037271_16033,3,"[124.81160000000001, 91.891]","[124.89, 85.25]","[121.06, 160.25]",448.21099336414386,"[-0.06285338157564645, 0.9980227714959744]",0.35871524810111977,"[0.9980227714959744, 0.06285338157564645]"
RZ_5037271_16034,3,"[122.04555555555554, 191.87]","[121.17, 167.2]","[122.75, 206.7]",217.7263034575574,"[-0.042628649697041957, -0.9990909859592403]",0.013299320220324031,"[0.9990909859592403, -0.042628649697041957]"
RZ_5037271_16035,3,"[121.34533333333334, 133.205]","[118.96, 188.57]","[124.45, 76.3]",1333.2560792996157,"[0.042491380373969774, -0.9990968334420416]",0.1784757578554107,"[-0.9990968334420416, -0.042491380373969774]"
RZ_5037271_16036,3,"[122.4924, 62.326000000000015]","[124.76, 72.58]","[121.25, 65.65]",22.796813432159055,"[0.25553335338021255, -0.9668002406445002]",2.403601098453189,"[0.9668002406445002, 0.25553335338021255]"
RZ_5037271_16037,3,"[120.71452830188676, 68.61471698113208]","[121.28, 65.62]","[120.61, 70.15]",1.8362414509090217,"[0.16209918588802105, -0.9867744696405765]",0.0087322791345192,"[-0.9867744696405765, -0.16209918588802105]"
RZ_5037271_16038,3,"[120.52195652173914, 70.50217391304349]","[120.6, 70.08]","[120.49, 70.72]",0.10790618110838089,"[-0.05164465655037422, 0.9986655243122162]",0.004629519374711001,"[-0.9986655243122162, -0.05164465655037422]"
RZ_5037271_16039,3,"[120.6050980392157, 70.858431372549]","[120.49, 70.62]","[120.64, 71.45]",0.05099844907130922,"[0.1761219732912075, 0.9843683510373601]",0.009444531320847433,"[0.9843683510373601, -0.1761219732912075]"
RZ_5037271_16040,3,"[98.16880000000003, 125.8484]","[120.41, 71.67]","[82.85, 179.7]",1507.6003437379316,"[0.315779247667509, -0.9488326863797125]",5.612427690639606,"[0.9488326863797125, 0.315779247667509]"
RZ_5037271_16041,3,"[82.73819999999999, 180.38480000000007]","[82.66, 179.8]","[83.34, 177.95]",2.488854563311218,"[-0.20400801747422137, 0.9789692174967697]",0.04619413056633847,"[0.9789692174967697, 0.20400801747422137]"
RZ_5037271_16042,3,"[83.62448979591838, 176.64285714285717]","[83.4, 177.75]","[83.85, 175.7]",0.46491509415070115,"[-0.24363269608610505, 0.9698675731241948]",0.008872660951338651,"[0.9698675731241948, 0.24363269608610505]"
RZ_5037271_16043,3,"[84.20725490196078, 174.97333333333327]","[83.86, 175.55]","[84.39, 174.4]",0.18954467550641735,"[0.2813979898161442, -0.9595911480038949]",0.009434304885739287,"[0.9595911480038949, 0.2813979898161442]"
RZ_5037271_16044,3,"[84.37779999999995, 174.43300000000008]","[84.36, 174.53]","[84.58, 173.72]",0.08124807485840133,"[0.08109586314571206, -0.9967063062811693]",0.006443925141598664,"[0.9967063062811693, 0.08109586314571206]"
RZ_5037271_16045,3,"[101.02360000000003, 173.92039999999994]","[84.59, 173.6]","[117.56, 169.8]",157.09785933090512,"[0.9988524460759353, -0.04789353785345823]",1.4571517711356583,"[-0.04789353785345823, -0.9988524460759353]"
RZ_5037271_16046,3,"[116.38960000000003, 169.18720000000002]","[117.78, 169.43]","[115.31, 170.15]",0.6311921834557752,"[0.9694416921831335, -0.2453218405627655]",0.1133057757278971,"[0.2453218405627655, 0.9694416921831335]"
RZ_5037271_16047,3,"[115.21764705882353, 170.44549019607845]","[115.34, 170.18]","[114.97, 170.62]",0.19902676851846565,"[0.19470144268510783, -0.9808625531726337]",0.013804839324670824,"[0.9808625531726337, 0.19470144268510783]"
RZ_5037271_16048,3,"[114.8884, 171.02500000000003]","[114.95, 170.38]","[114.7, 171.62]",0.14271338749433093,"[0.08919288461996543, -0.9960143720515129]",0.003913592097505402,"[0.9960143720515129, 0.08919288461996543]"
RZ_5037271_16049,3,"[113.58059999999999, 170.96140000000003]","[114.67, 171.65]","[110.85, 169.07]",3.8456369074871795,"[-0.7918774714616705, -0.6106800063793403]",0.05719745985976485,"[0.6106800063793403, -0.7918774714616705]"
RZ_5037271_16050,3,"[110.05400000000003, 168.25960000000003]","[110.75, 168.82]","[110.34, 168.53]",0.11199739470367955,"[0.43997842613738, 0.8980083432427977]",0.019700401214687663,"[0.8980083432427977, -0.43997842613738]"
RZ_5037271_16051,3,"[110.46100000000003, 168.9754]","[110.24, 168.47]","[110.78, 169.43]",0.11111746413833144,"[-0.30392885427023875, -0.9526947315598946]",0.019051760351465264,"[0.9526947315598946, -0.30392885427023875]"
RZ_5037271_16052,3,"[110.80040816326533, 169.24408163265304]","[110.74, 169.35]","[110.97, 169.1]",0.03210369428566235,"[0.08262244560463075, 0.9965809206894888]",0.007708295510255891,"[-0.9965809206894888, 0.08262244560463075]"
RZ_5037271_16053,3,"[110.90779999999995, 169.10139999999998]","[110.99, 168.95]","[110.79, 168.97]",0.06303749313080047,"[-0.03545861967351308, -0.9993711454163807]",0.004033119114097845,"[-0.9993711454163807, 0.03545861967351308]"
RZ_5037271_16054,3,"[110.9666, 168.9064]","[110.79, 169.2]","[111.01, 168.95]",0.09193797099503631,"[-0.025573470670082355, -0.9996729453165601]",0.004296192270270128,"[-0.9996729453165601, 0.025573470670082355]"
RZ_5037271_16055,3,"[114.59980000000004, 169.19600000000005]","[110.99, 168.88]","[128.38, 170.03]",33.48984517331001,"[0.9929092351669753, 0.11887493730863596]",0.17027111240426757,"[-0.11887493730863596, 0.9929092351669753]"
RZ_5037271_16056,3,"[133.6572, 167.90379999999996]","[128.79, 170.05]","[133.16, 167.07]",2.5402497863473554,"[-0.8690428784498615, 0.4947367738662441]",0.7181540095710125,"[0.4947367738662441, 0.8690428784498615]"
RZ_5037271_16057,3,"[132.47919999999993, 167.1826]","[133.18, 166.97]","[132.21, 167.55]",0.22956378201832012,"[-0.4914863147108155, 0.8708852981030172]",0.027283769002086965,"[0.8708852981030172, 0.4914863147108155]"
RZ_5037271_16058,3,"[132.10939999999997, 167.17699999999996]","[132.25, 167.65]","[132.15, 167.43]",0.13957297599387258,"[-0.030621779702281828, 0.9995310433437598]",0.008425636251025001,"[0.9995310433437598, 0.030621779702281828]"
RZ_5037271_16059,3,"[132.08739999999997, 167.15940000000003]","[132.09, 167.3]","[132.05, 167.53]",0.047114323213636185,"[-0.1859372969505563, 0.9825616121153525]",0.010209023725139373,"[-0.9825616121153525, -0.1859372969505563]"
RZ_5037271_16060,3,"[132.06239999999997, 167.30280000000002]","[132.04, 167.35]","[131.95, 167.4]",0.06408848615016129,"[0.06453969701216455, -0.9979151404350863]",0.006628248543715887,"[0.9979151404350863, 0.06453969701216455]"
RZ_5037271_16061,3,"[131.98600000000005, 167.17300000000003]","[132.0, 167.32]","[132.06, 166.78]",0.10333369493939042,"[-0.008293159154345397, -0.9999656111643246]",0.01400201934632416,"[-0.9999656111643246, 0.008293159154345397]"
RZ_5037271_16062,3,"[132.04519999999997, 167.0584]","[132.01, 166.75]","[131.91, 166.95]",0.08491933010780595,"[0.1811498483590565, 0.9834555060802145]",0.02672393519831645,"[0.9834555060802145, -0.1811498483590565]"
RZ_5037271_16063,3,"[128.1954, 162.51599999999996]","[131.97, 167.0]","[124.06, 156.32]",28.152775515045647,"[-0.5933511473184789, -0.8049437346646315]",0.09652330128087593,"[-0.8049437346646315, 0.5933511473184789]"
RZ_5037271_16064,3,"[123.84300000000005, 155.9698]","[124.06, 156.35]","[123.72, 156.05]",0.10038015456544748,"[-0.1369849261623998, -0.9905731320827766]",0.012798376046797857,"[0.9905731320827766, -0.1369849261623998]"
RZ_5037271_16065,3,"[123.82679999999996, 156.46739999999997]","[123.74, 156.05]","[123.92, 156.45]",0.048720213184464824,"[-0.4116239186981581, -0.9113538004285561]",0.005656317427780152,"[-0.9113538004285561, 0.4116239186981581]"
RZ_5037271_16066,3,"[123.94460000000002, 156.754]","[123.92, 156.35]","[123.72, 157.15]",0.10782190125832153,"[-0.04740576147307405, 0.9988757148810649]",0.007264670170249602,"[-0.9988757148810649, -0.04740576147307405]"
RZ_5037271_16067,3,"[123.92219999999992, 157.1108]","[123.76, 157.15]","[123.94, 156.62]",0.06658114691108108,"[-0.014189307521770694, -0.9998993267084704]",0.015068363293000195,"[-0.9998993267084704, 0.014189307521770694]"
RZ_5037271_16068,3,"[123.9472549019608, 157.0074509803922]","[123.94, 156.45]","[124.04, 157.0]",0.0720031144398681,"[-0.15532709101095, 0.9878630951696071]",0.004204571834642408,"[0.9878630951696071, 0.15532709101095]"
RZ_5037271_16069,3,"[123.95900000000002, 157.21779999999995]","[124.03, 157.03]","[124.1, 156.95]",0.032295855031921984,"[0.3009883751837964, 0.9536278089507553]",0.009579818437466464,"[0.9536278089507553, -0.3009883751837964]"
RZ_5037271_16070,3,"[124.0706, 156.98639999999995]","[124.01, 156.75]","[124.12, 156.75]",0.08666512642912931,"[0.24260363448727335, -0.9701254952497463]",0.00960495520352445,"[-0.9701254952497463, -0.24260363448727335]"
RZ_5037271_16071,3,"[124.1806, 156.83040000000005]","[124.15, 156.97]","[124.28, 156.57]",0.03817182070189703,"[-0.11893578744193592, -0.9929019480621267]",0.006392954808307613,"[-0.9929019480621267, 0.11893578744193592]"
RZ_5037271_16072,3,"[125.01693877551023, 151.78122448979593]","[124.3, 156.57]","[126.84, 134.55]",51.28910579590667,"[0.11782542069943573, -0.9930343248030256]",0.02591435715457903,"[0.9930343248030256, 0.11782542069943573]"
RZ_5037271_16073,3,"[128.27720000000002, 113.07979999999998]","[126.86, 133.57]","[128.61, 105.62]",78.62326484736408,"[-0.05216378004057802, 0.9986385432436895]",0.014345479166550424,"[-0.9986385432436895, -0.05216378004057802]"
RZ_5037271_16074,3,"[128.36411764705883, 107.61647058823532]","[128.66, 105.38]","[128.22, 109.55]",1.4402122384158376,"[0.0458511425501193, -0.9989482833094258]",0.008967761584162199,"[0.9989482833094258, 0.0458511425501193]"
RZ_5037271_16075,3,"[128.1629411764706, 110.35352941176474]","[128.26, 109.45]","[128.11, 110.83]",0.12652227864682428,"[0.08790968029089369, -0.9961284496043433]",0.007090191941410417,"[0.9961284496043433, 0.08790968029089369]"
RZ_5037271_16076,3,"[127.99680000000002, 110.95299999999997]","[128.11, 110.78]","[127.99, 111.0]",0.12581275594651484,"[0.2582749837803054, -0.9660714428826075]",0.004177815482056151,"[0.9660714428826075, 0.2582749837803054]"
RZ_5037271_16077,3,"[127.79627450980392, 111.23058823529414]","[127.99, 110.9]","[127.76, 111.75]",0.12125281231360735,"[-0.012985565225744082, 0.9999156839932896]",0.007596677882470981,"[0.9999156839932896, 0.012985565225744082]"
RZ_5037271_16078,3,"[127.80339999999998, 111.40839999999999]","[127.72, 111.62]","[127.95, 111.47]",0.11569879204761947,"[0.15375140436109067, -0.9881095615654131]",0.005394963054421634,"[0.9881095615654131, 0.15375140436109067]"
RZ_5037271_16079,3,"[128.00400000000002, 111.76079999999997]","[128.0, 111.45]","[127.99, 111.72]",0.047536104353190486,"[-0.2095531325490501, 0.9777972615214668]",0.010030589524360561,"[0.9777972615214668, 0.2095531325490501]"
RZ_5037271_16080,3,"[115.12725490196081, 135.21313725490194]","[128.0, 111.38]","[103.75, 160.93]",467.9410091617502,"[-0.447782265388688, 0.8941426300112161]",0.6404331127601192,"[0.8941426300112161, 0.447782265388688]"
RZ_5037271_16081,3,"[104.55859999999997, 160.41820000000004]","[103.88, 160.72]","[104.61, 159.55]",0.2658214524228572,"[0.19587397723669417, -0.9806290761758389]",0.029160996556733567,"[-0.9806290761758389, -0.19587397723669417]"
RZ_5037271_16082,3,"[104.84839999999998, 158.67700000000002]","[104.61, 159.35]","[105.04, 158.45]",0.1732571409925877,"[-0.369424413809587, 0.9292607828168814]",0.0068882059461880165,"[0.9292607828168814, 0.369424413809587]"
RZ_5037271_16083,3,"[105.32800000000002, 158.05679999999998]","[105.03, 158.45]","[105.3, 157.6]",0.19686854145880378,"[-0.1405799327127335, 0.9900693321775416]",0.007818968745277316,"[-0.9900693321775416, -0.1405799327127335]"
RZ_5037271_16084,3,"[105.47666666666667, 157.38411764705887]","[105.34, 157.75]","[105.44, 157.12]",0.11062608925906574,"[-0.11851538579424147, -0.9929522160356167]",0.003165283289954345,"[-0.9929522160356167, 0.11851538579424147]"
RZ_5037271_16085,3,"[105.46901960784312, 156.46058823529413]","[105.44, 157.05]","[105.49, 155.95]",0.10821438153401233,"[0.05249464653942414, 0.9986212055052208]",0.004888285132655084,"[0.9986212055052208, -0.05249464653942414]"
RZ_5037271_16086,3,"[105.57639999999998, 155.9298]","[105.51, 156.1]","[105.47, 156.25]",0.1368546043055707,"[-0.11183894933103863, 0.9937263453348358]",0.005056620184224918,"[0.9937263453348358, 0.11183894933103863]"
RZ_5037271_16087,3,"[109.10259999999998, 156.06699999999998]","[105.46, 156.05]","[122.04, 157.05]",31.94987165109748,"[0.9934915698324277, 0.11390566567075716]",0.050332675433119284,"[0.11390566567075716, -0.9934915698324277]"
RZ_5037271_16088,3,"[123.41440000000003, 156.51080000000002]","[122.45, 157.3]","[122.25, 155.93]",0.6946867543008902,"[-0.9308292518850466, -0.36545437996434565]",0.1367622252909451,"[-0.36545437996434565, 0.9308292518850466]"
RZ_5037271_16089,3,"[122.045, 156.206]","[122.24, 155.9]","[121.91, 156.18]",0.05166281164345834,"[0.3032451109220095, 0.9529125892241628]",0.017423923050418393,"[-0.9529125892241628, 0.3032451109220095]"
RZ_5037271_16090,3,"[121.70879999999997, 156.19819999999999]","[121.92, 156.25]","[121.58, 156.12]",0.06090267206818904,"[0.04174260762432337, 0.9991283975089101]",0.017649695278749072,"[0.9991283975089101, -0.04174260762432337]"
RZ_5037271_16091,3,"[121.52254901960785, 155.91333333333333]","[121.59, 156.1]","[121.65, 156.22]",0.03621095853471799,"[-0.7999571705553998, 0.600057101680331]",0.015927080680968042,"[0.600057101680331, 0.7999571705553998]"
RZ_5037271_16092,3,"[133.2038, 160.19960000000003]","[121.71, 156.5]","[134.03, 160.47]",18.913886167222046,"[-0.9686110239172078, -0.24858134351969857]",0.32974179196162984,"[-0.24858134351969857, 0.9686110239172078]"
RZ_5037271_16093,3,"[133.74400000000003, 159.8692]","[133.99, 160.07]","[133.65, 159.6]",0.08518336552710502,"[0.33804799529363494, 0.941128871556895]",0.0087098589626916,"[0.941128871556895, -0.33804799529363494]"
RZ_5037271_16094,3,"[133.47120000000007, 159.77460000000002]","[133.62, 159.6]","[133.47, 159.93]",0.11376139078429061,"[0.2023675217086652, -0.9793096477404339]",0.008180854113668156,"[-0.9793096477404339, -0.2023675217086652]"
RZ_5037271_16095,3,"[133.22313725490196, 160.16274509803924]","[133.49, 159.88]","[133.28, 159.75]",0.0872737325920447,"[-0.09222680854927069, 0.9957380256798554]",0.012804541917758967,"[-0.9957380256798554, -0.09222680854927069]"
RZ_5037271_16100,1,"[132.4654, 158.73940000000002]","[133.4, 160.78]","[129.53, 151.18]",10.06291345117753,"[-0.42524853201641527, -0.9050766188659851]",0.06768907943470893,"[0.9050766188659851, -0.42524853201641527]"
RZ_5037271_16101,1,"[128.4046, 146.2472]","[129.41, 151.1]","[128.36, 145.2]",3.5572261220992645,"[0.15600372710110597, 0.9877564665091105]",0.00921979626808938,"[-0.9877564665091105, 0.15600372710110597]"
RZ_5037271_16102,1,"[128.42392156862746, 145.32254901960783]","[128.31, 145.2]","[128.69, 145.55]",0.10921981133167354,"[0.335416897837301, 0.9420697981812186]",0.01001987494283639,"[0.9420697981812186, -0.335416897837301]"
RZ_5037271_16103,1,"[128.69439999999994, 145.5818]","[128.7, 145.47]","[128.7, 146.22]",0.08569636464951931,"[0.03904932555333061, 0.999237284219234]",0.008286696574970448,"[0.999237284219234, -0.03904932555333061]"
RZ_5037271_16104,1,"[128.71720000000002, 145.8674]","[128.71, 146.35]","[128.76, 145.53]",0.0887312671162351,"[0.031086006727338796, 0.9995167133098615]",0.0069987328837658345,"[-0.9995167133098615, 0.031086006727338796]"
RZ_5037271_16105,1,"[128.69219999999999, 146.03199999999998]","[128.7, 145.68]","[128.76, 145.22]",0.0834063030819006,"[0.04922932587106261, -0.9987875016610295]",0.0033336561017731324,"[-0.9987875016610295, -0.04922932587106261]"
RZ_5037271_16106,1,"[128.7716, 144.76820000000006]","[128.75, 145.12]","[129.3, 139.88]",1.060106053832546,"[0.024102741787364844, -0.9997094867201828]",0.025241089024595407,"[-0.9997094867201828, -0.024102741787364844]"
RZ_5037271_16107,1,"[129.90692307692308, 195.25423076923073]","[129.69, 137.8]","[133.01, 279.73]",2844.632799736357,"[0.018226480989419952, 0.9998338838980914]",0.9686078021045509,"[0.9998338838980914, -0.018226480989419952]"
RZ_5037271_16109,1,"[144.79560000000004, 262.7104]","[182.24, 323.77]","[127.5, 209.03]",2124.6340513354035,"[0.5066137443757565, 0.862173134590481]",40.0427449979294,"[0.862173134590481, -0.5066137443757565]"
RZ_5037271_16110,1,"[127.04799999999999, 151.44619999999998]","[127.21, 205.2]","[127.06, 128.03]",577.7851830986244,"[-0.021824041175685392, 0.9997618272502516]",0.28465726872245717,"[0.9997618272502516, 0.021824041175685392]"
RZ_5037271_16111,1,"[124.65591836734693, 135.16408163265308]","[126.83, 128.85]","[124.3, 136.78]",4.784214108741743,"[0.34781279035694407, -0.9375640046760096]",0.020285210986154396,"[-0.9375640046760096, -0.34781279035694407]"
RZ_5037271_16112,1,"[124.15800000000004, 138.1268]","[124.42, 137.1]","[124.15, 139.57]",0.6283486799743198,"[-0.06849840157628088, 0.9976512261213807]",0.011595973086904328,"[0.9976512261213807, 0.06849840157628088]"
RZ_5037271_16113,1,"[124.2950980392157, 139.38901960784312]","[124.11, 139.6]","[124.46, 139.12]",0.16803231626297435,"[-0.07243608814815328, 0.9973730561499006]",0.011886193540946612,"[-0.9973730561499006, -0.07243608814815328]"
RZ_5037271_16114,1,"[124.17719999999994, 140.01399999999998]","[124.34, 139.4]","[124.29, 140.28]",0.1933850713176245,"[0.1722794052051716, -0.9850481239727081]",0.010023255212986965,"[-0.9850481239727081, -0.1722794052051716]"
RZ_5037271_16115,1,"[124.20880000000001, 139.8564]","[124.25, 140.25]","[124.16, 139.75]",0.16789992148990315,"[0.0884899555765858, -0.9960770691879489]",0.0069792621835651795,"[-0.9960770691879489, -0.0884899555765858]"
RZ_5037271_16116,1,"[124.256, 139.6234]","[124.2, 139.47]","[124.29, 139.22]",0.10140109318543801,"[-0.08105011662303367, 0.9967100273376367]",0.0059279272227250775,"[0.9967100273376367, 0.08105011662303367]"
RZ_5037271_16117,1,"[124.21539999999997, 139.58579999999995]","[124.31, 139.15]","[124.15, 139.65]",0.08255264490939601,"[-0.10876482724762353, 0.9940675089518791]",0.008264906111012563,"[0.9940675089518791, 0.10876482724762353]"
RZ_5037271_16118,1,"[124.1074, 140.09820000000002]","[124.15, 139.8]","[124.16, 140.7]",0.10217165512782873,"[-0.003902034114542423, 0.9999923870359059]",0.004189569361966833,"[0.9999923870359059, 0.003902034114542423]"
RZ_5037271_16119,1,"[124.3662, 140.81460000000004]","[124.25, 140.75]","[124.5, 141.07]",0.07159526474196658,"[0.08779067640569503, 0.9961389446940778]",0.009829633217217667,"[0.9961389446940778, -0.08779067640569503]"
RZ_5037271_16120,1,"[124.63673469387757, 141.73571428571427]","[124.44, 141.18]","[124.71, 142.12]",0.07683463750438584,"[-0.151431426823019, -0.9884677652661947]",0.023721144808538815,"[0.9884677652661947, -0.151431426823019]"
RZ_5037271_16121,1,"[124.99862745098038, 141.79529411764707]","[124.69, 141.95]","[124.95, 142.15]",0.1511770299076038,"[-0.09144479051995194, 0.9958101477122846]",0.015372460288475758,"[-0.9958101477122846, -0.09144479051995194]"
RZ_5037271_16122,1,"[127.54719999999999, 139.263]","[125.11, 141.85]","[129.72, 135.7]",9.962349805756077,"[0.6292951384044393, -0.7771664099667057]",0.1268350513867837,"[-0.7771664099667057, -0.6292951384044393]"
RZ_5037271_16123,1,"[130.06119999999999, 136.05659999999997]","[129.76, 135.72]","[129.97, 136.2]",0.36947188975224643,"[-0.05690226220084946, 0.9983797536791428]",0.011459742900816259,"[-0.9983797536791428, -0.05690226220084946]"
RZ_5037271_16124,1,"[129.92419999999998, 136.9644]","[129.97, 136.38]","[129.86, 136.8]",0.15621401767569923,"[0.2013611089301527, -0.9795170768345077]",0.008207410895729019,"[0.9795170768345077, 0.2013611089301527]"
RZ_5037271_16125,1,"[129.95139999999995, 137.23860000000005]","[129.84, 136.7]","[130.07, 137.12]",0.05670321153652666,"[-0.31066137860742826, -0.9505206509286015]",0.011227482341024471,"[0.9505206509286015, -0.31066137860742826]"
RZ_5037271_16126,1,"[130.17899999999997, 137.29999999999998]","[130.07, 137.18]","[130.39, 136.78]",0.12151869403051298,"[-0.0986587265941745, 0.9951213271088184]",0.018747632500098702,"[-0.9951213271088184, -0.0986587265941745]"
RZ_5037271_16127,1,"[130.22240000000002, 137.70780000000002]","[130.3, 137.05]","[130.12, 138.38]",0.08243648548350486,"[-0.11234969460787803, 0.993668730574489]",0.006236371659352118,"[0.993668730574489, 0.11234969460787803]"
RZ_5037271_16128,1,"[130.22539999999998, 138.5624]","[130.16, 138.43]","[130.1, 138.65]",0.05951285373003834,"[-0.1293340734131181, 0.9916010777799561]",0.014837227902614164,"[-0.9916010777799561, -0.1293340734131181]"
RZ_5037271_16129,1,"[130.18901960784314, 138.86509803921572]","[130.09, 138.72]","[130.04, 139.05]",0.042833538766351334,"[0.020976595538264742, -0.9997799670125542]",0.0063609710375706185,"[-0.9997799670125542, -0.020976595538264742]"
RZ_5037271_16132,0,"[130.15352941176468, 138.45803921568634]","[129.96, 138.6]","[130.18, 138.6]",0.08372609362248162,"[-0.15431101910842523, 0.9880223223094301]",0.0050252789265373176,"[-0.9880223223094301, -0.15431101910842523]"
RZ_5037271_16133,0,"[130.18183673469386, 138.21326530612245]","[130.18, 138.5]","[130.25, 138.6]",0.18600084645426826,"[0.17872981809623417, -0.9838981919504104]",0.015024408647770432,"[-0.9838981919504104, -0.17872981809623417]"
RZ_5037271_16134,0,"[130.0064705882353, 138.5090196078431]","[130.22, 138.45]","[129.68, 139.18]",0.12289480526637918,"[-0.2715148334609753, 0.9624342550068857]",0.00957750845911142,"[-0.9624342550068857, -0.2715148334609753]"
RZ_5037271_16135,0,"[129.8358, 138.37600000000006]","[129.66, 139.15]","[129.82, 138.38]",0.13120360126117975,"[-0.12420614414381086, 0.992256435482747]",0.004768194657187262,"[0.992256435482747, 0.12420614414381086]"
RZ_5037271_16136,0,"[129.8004, 138.1424]","[129.97, 138.38]","[129.89, 137.8]",0.12093496707392795,"[0.06449949310216638, 0.9979177397909929]",0.013495726803621157,"[0.9979177397909929, -0.06449949310216638]"
RZ_5037271_16137,0,"[129.76639999999995, 138.3374]","[129.89, 138.03]","[129.62, 138.25]",0.14425139186416858,"[0.13397835516072198, -0.9909842583756955]",0.00786930201338153,"[-0.9909842583756955, -0.13397835516072198]"
RZ_5037271_16138,0,"[131.33439999999996, 143.53840000000002]","[129.62, 138.22]","[131.99, 149.85]",21.478562055628657,"[0.20956477571625676, 0.9777947661851105]",0.4934931280448203,"[0.9777947661851105, -0.20956477571625676]"
RZ_5037271_16139,0,"[131.87220000000005, 150.49]","[131.97, 149.88]","[131.89, 150.75]",0.21199301746325128,"[-0.07777024401006677, 0.9969713080859521]",0.00731837029185095,"[0.9969713080859521, 0.07777024401006677]"
RZ_5037271_16140,0,"[132.03313725490196, 150.59960784313728]","[131.89, 150.68]","[132.12, 150.62]",0.05462347164331869,"[0.08794468728897896, 0.9961253595695893]",0.0050223322782501885,"[-0.9961253595695893, 0.08794468728897896]"
RZ_5037271_16141,0,"[132.0602, 150.788]","[132.18, 150.55]","[132.07, 150.8]",0.07641767151538864,"[0.20697152554569725, -0.978346966885106]",0.013690450933591046,"[0.978346966885106, 0.20697152554569725]"
RZ_5037271_16142,0,"[132.15759259259255, 150.3933333333333]","[132.09, 150.8]","[132.19, 150.65]",0.09260863061020713,"[0.0035084717436588892, -0.999993845294072]",0.004591124805586507,"[-0.999993845294072, -0.0035084717436588892]"
RZ_5037271_16143,0,"[132.18630434782605, 150.26391304347825]","[132.11, 150.85]","[132.15, 150.4]",0.15264801341725634,"[-0.013965938251993031, -0.9999024715284694]",0.0085290397228394,"[-0.9999024715284694, 0.013965938251993031]"
RZ_5037271_16144,0,"[132.09820000000002, 149.84059999999997]","[132.12, 150.4]","[132.05, 150.12]",0.10177660919989029,"[-0.05250008283862519, 0.9986209197197592]",0.004248288759294254,"[0.9986209197197592, 0.05250008283862519]"
RZ_5037271_16145,0,"[131.9586, 149.69640000000004]","[131.96, 150.2]","[132.07, 149.25]",0.12518075574067922,"[-0.16873381449908115, 0.9856616558660432]",0.0049693258919728195,"[0.9856616558660432, 0.16873381449908115]"
RZ_5037271_16146,0,"[130.96470588235292, 144.95588235294113]","[132.06, 149.22]","[130.97, 141.28]",9.562512985781282,"[0.16855378486357991, 0.9856924579239522]",0.05668113186577946,"[0.9856924579239522, -0.16855378486357991]"
RZ_5037271_16147,0,"[130.67119999999994, 141.35259999999994]","[130.91, 141.38]","[130.71, 141.97]",0.09798129907723617,"[0.04198830729575358, -0.9991181021533124]",0.003967476432966951,"[0.9991181021533124, 0.04198830729575358]"
RZ_5037271_16148,0,"[130.55780000000004, 142.40180000000004]","[130.72, 141.97]","[130.55, 143.47]",0.22139764601627984,"[-0.08627739122662216, 0.9962711537343278]",0.006051251942902884,"[-0.9962711537343278, -0.08627739122662216]"
RZ_5037271_16149,0,"[130.641, 142.93220000000002]","[130.56, 143.2]","[130.57, 143.18]",0.05852533789065167,"[0.08481621077125513, 0.9963966129962535]",0.006656458027715546,"[-0.9963966129962535, 0.08481621077125513]"
RZ_5037271_16150,0,"[130.61759999999992, 142.9676]","[130.6, 143.1]","[130.61, 142.8]",0.08186130270319189,"[-0.02411449079393397, -0.9997092033855391]",0.0014289830110932205,"[-0.9997092033855391, 0.02411449079393397]"
RZ_5037271_16151,0,"[130.69078431372543, 143.60058823529408]","[130.65, 143.07]","[130.66, 143.55]",0.06239696415241076,"[-0.02163274235983312, 0.9997659848474508]",0.00402405545543351,"[0.9997659848474508, 0.02163274235983312]"
RZ_5037271_16152,0,"[130.94351851851854, 143.23444444444445]","[130.64, 143.35]","[131.29, 143.3]",0.1208132355124084,"[0.3131807379226233, -0.9496935428833037]",0.02621251571051285,"[0.9496935428833037, 0.3131807379226233]"
RZ_5037271_16153,0,"[131.22956521739133, 143.3365217391304]","[131.24, 143.4]","[131.3, 143.5]",0.07582121463573112,"[0.06689085392592402, -0.997760298699573]",0.01070400275557417,"[-0.997760298699573, -0.06689085392592402]"
RZ_5037271_16154,0,"[131.25599999999997, 143.26139999999998]","[131.28, 143.35]","[131.15, 143.4]",0.051027241755370115,"[0.028385112458635307, 0.9995970615156444]",0.012201370489527134,"[0.9995970615156444, -0.028385112458635307]"
RZ_5037271_16155,0,"[131.36260000000004, 143.2642]","[131.16, 143.65]","[132.55, 142.55]",0.24012680040779946,"[0.4198817334201398, -0.9075788284992651]",0.0393340159187317,"[0.9075788284992651, 0.4198817334201398]"
